Date,BlkCnt,BlkSizeMeanByte,DiffMean,FeeMeanUSD,HashRate,PriceUSD,RevUSD,TxTfrValAdjUSD,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment,target_col,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
2018-02-19,162,0.03824262158790015,0.0,3.0249532289744585,0.0,0.06575370316864504,0.06945210092526977,0.20282667085015338,0.0,0.0,0.0,3.5,0.0,0.0,0.0,19.46,0.0,0.0,0.164548635482788,0.009567571945238162,0.06575370316864504,-0.05714679654547705,0.08796291022068936,0.008171127018323565,0.06754111321029299,0.11066843740168464,-0.043075601083953696
2018-02-20,141,-0.002395221646700585,0.03405085608538805,2.9410940426792567,-0.09999277340716184,0.009567571945238162,-0.11865618896474528,-0.18550615766234213,-0.0076931974095677536,-0.005841389459353419,0.04999999999999982,3.48,0.0034843205574912606,0.018099547511312153,-0.03000000000000025,20.6,0.005501892355742388,0.004784688995215447,0.131358802318573,-0.06998683673829753,0.009567571945238162,0.06575370316864504,-0.05714679654547705,0.08796291022068936,0.008171127018323565,0.06754111321029299,0.11066843740168464
2018-02-21,169,-0.019718879743270246,0.011715329865299218,2.052804816644656,0.21262333863287397,-0.06998683673829753,0.10447815072185285,0.20643977773673283,-0.00617991394783346,-0.0054965031281792864,-0.019999999999999796,3.46,0.02083333333333326,0.004444444444444251,0.050000000000000266,20.02,0.0022587730708909515,0.00952380952380949,0.1309299916028976,-0.055522864209536116,-0.06998683673829753,0.009567571945238162,0.06575370316864504,-0.05714679654547705,0.08796291022068936,0.008171127018323565,0.06754111321029299
2018-02-22,149,-0.07138445425766504,-3.4416913763379853e-15,1.9996175935721343,-0.11834319526627213,-0.055522864209536116,-0.16688508759698117,0.12285052328137169,0.002713494234215963,0.0009735510790762625,-0.010000000000000009,3.53,-0.006802721088435382,-0.004424778761061843,-0.010000000000000231,18.72,-1.019765843224274e-05,-0.004716981132075526,0.1276002824306488,0.028437148198619644,-0.055522864209536116,-0.06998683673829753,0.009567571945238162,0.06575370316864504,-0.05714679654547705,0.08796291022068936,0.008171127018323565
2018-02-23,148,0.09546255262286296,0.0,4.3902872957919215,-0.0067114093959722565,0.028437148198619644,0.04393206513922254,-0.3008609779192857,0.01409393544122417,0.01602837635051313,0.0,3.58,-0.013698630136986356,0.0,-0.040000000000000036,16.49,-0.001729911335091039,0.004739336492891155,0.1303997039794922,-0.046506622811095744,0.028437148198619644,-0.055522864209536116,-0.06998683673829753,0.009567571945238162,0.06575370316864504,-0.05714679654547705,0.08796291022068936
2018-02-24,145,0.008354328043854053,0.0,5.829623675136543,-0.02027027027027206,-0.046506622811095744,-0.058104588669020796,-0.30680793062163014,0.0,0.0,0.0,3.58,0.0,0.0,0.0,16.49,0.0,0.0,0.1303997039794922,-0.008607177661339893,-0.046506622811095744,0.028437148198619644,-0.055522864209536116,-0.06998683673829753,0.009567571945238162,0.06575370316864504,-0.05714679654547705
2018-02-25,171,-0.3107578413800437,3.3306690738754696e-15,2.744740169964571,0.1793103448275899,-0.008607177661339893,0.13400758556033576,-0.3545551105565793,0.0,0.0,0.0,3.58,0.0,0.0,0.0,16.49,0.0,0.0,0.1303997039794922,0.07384374026298457,-0.008607177661339893,-0.046506622811095744,0.028437148198619644,-0.055522864209536116,-0.06998683673829753,0.009567571945238162,0.06575370316864504
2018-02-26,141,0.4485301180186596,-3.4416913763379853e-15,2.5192704572428024,-0.1754385964912314,0.07384374026298457,-0.10815167871583786,0.6358498519791047,0.009451098267141633,0.011757015343810906,0.039999999999999813,3.5,-0.00694444444444442,-0.013333333333333197,0.009999999999999787,15.8,0.0005042709801801326,0.004716981132075304,0.1515092551708221,0.03313900915980805,0.07384374026298457,-0.008607177661339893,-0.046506622811095744,0.028437148198619644,-0.055522864209536116,-0.06998683673829753,0.009567571945238162
2018-02-27,160,-0.0026810356094976173,3.3306690738754696e-15,2.469950874144696,0.13475177304964658,0.03313900915980805,0.17047442042824934,0.06324224020357438,-0.01453927406074651,-0.012706888443829278,-0.010000000000000009,3.47,0.013986013986013957,0.022522522522522515,-0.009999999999999787,18.59,0.004069262863799494,0.0,0.1624857932329177,-0.03257732617639886,0.03313900915980805,0.07384374026298457,-0.008607177661339893,-0.046506622811095744,0.028437148198619644,-0.055522864209536116,-0.06998683673829753
2018-02-28,155,0.04855675991893116,0.0,2.850952683643179,-0.03125,-0.03257732617639886,-0.06081032426300226,0.2486893732854396,-0.009276682926093405,-0.011095788639207016,-0.010000000000000009,3.47,-0.010344827586206806,-0.008810572687224627,-0.009999999999999787,19.85,0.0020078966173597834,-0.004694835680751019,0.1857243329286575,0.05982384804473151,-0.03257732617639886,0.03313900915980805,0.07384374026298457,-0.008607177661339893,-0.046506622811095744,0.028437148198619644,-0.055522864209536116
