Date,PriceUSD,BlkCnt,FeeMeanUSD,DiffMean,BlkSizeMeanByte,RevUSD,TxTfrValAdjUSD,HashRate,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment
2017-01-17,0.09049753366060154,0.3356079908538115,-0.340742107209637,0.0,0.1518521409119451,0.023529906938768663,0.24954593979260875,-0.06508875739644959,-0.0028021464010531405,-0.0029675026899970147,0.020000000000000018,-0.4745253985645025,-0.029166666666666563,-0.03305785123966942,-0.030000000000000027,-0.8546411023113426,-0.006126025948313463,-0.01005025125628145,1.8755998654124126
2017-01-18,-0.02733584919631049,-0.09397445213068278,-0.34448950925276967,0.0,0.00947797185247956,-0.07351928151135789,-0.06464854047951973,-0.05063291139240533,-0.002542489443680629,0.0017637540575008437,-0.020000000000000018,-0.5174134132211232,0.03862660944205998,0.05128205128205132,0.030000000000000027,-0.7668339552974431,0.003910780314090312,0.015228426395939021,1.930741510473622
2017-01-19,0.023834122720227002,1.1947728768228,-0.3403420092308783,0.0,-0.07441129392925105,0.18126352498226672,-0.1018245575692307,0.1600000000000008,-0.0009392188681791591,-0.003609308355419394,-0.010000000000000009,-0.5345686190837713,0.02066115702479343,0.016260162601626105,0.03000000000000025,-0.7236501125037222,0.0050456915400571845,0.020000000000000018,1.9476488036694513
2017-01-20,-0.007857295416302645,2.000239957418727,-0.34575171748066824,0.0,-0.13615647863708824,0.06911213510272951,0.054132504905589185,0.08620689655172242,0.0,0.0,0.0,-0.5345686190837713,0.0,0.0,0.0,-0.7236501125037222,0.0,0.0,1.9476488036694513
2017-01-21,0.03272405858100891,1.5706575144342325,-0.34180475670162813,0.0,-0.05288739422623956,-0.013516360909697878,-0.2733446009556795,-0.04232804232804266,0.0,0.0,0.0,-0.5345686190837713,0.0,0.0,0.0,-0.7236501125037222,0.0,0.0,1.9476488036694513
2017-01-22,-0.0021646845039440255,1.1947728768228,-0.34001226007898927,0.012432889283215509,-0.00015999033381475236,-0.04132400605584785,0.03434325869806165,-0.026721973838232715,0.0,0.0,0.0,-0.5345686190837713,0.0,0.0,0.0,-0.7236501125037222,0.0,0.0,1.9476488036694513
2017-01-23,-0.0036330112343071486,-0.7383481166074243,-0.3217633205010537,0.1520856873793841,0.3396510240238684,-0.19182501448378309,0.1477713292170577,-0.08627686863014683,0.0025512479896214746,0.0006670567987270282,0.0,-0.4402149868392057,-0.02429149797570851,-0.07200000000000006,0.030000000000000027,-0.8690357165759162,-0.009045945594168936,-0.009803921568627416,1.8953642188001343
2017-01-24,-0.03413340541922105,-0.14767225750374458,-0.3190623144951443,-2.4424906541753444e-15,0.06482727621062923,0.055521161774622296,0.09679528780865643,0.07971014492753925,0.0058938025969648145,0.006564593637664151,-0.010000000000000009,-0.5088358102897993,0.024896265560165887,0.0431034482758621,0.010000000000000009,-0.9697980164279317,-0.0016742304126556862,0.01980198019801982,1.8877235518512365
2017-01-25,0.008951732332133755,-0.14767225750374458,-0.33081546235409104,0.0,0.014586718321347725,0.0042238119882918035,0.1182070667572428,0.0,0.0075895358343642805,0.008026090549617448,-0.010000000000000009,-0.5860342366717165,0.024291497975708287,0.016528925619834656,0.03999999999999959,-1.0072240135158232,-0.0009918702520939071,0.009708737864077666,1.8573509946112294
2017-01-26,0.02342041836141795,0.17451457473462614,-0.33695402207807706,0.0,0.005350061338148082,0.055472219464107964,-0.06355893586487982,0.04026845637583709,-0.000660752502307127,-0.0007353844075136395,0.010000000000000009,-0.5860342366717165,-0.007905138339920903,-0.016260162601625994,0.0,-1.0331343191920557,0.0029169927011043484,0.0,1.7978106687483637
2017-01-27,0.004131263566294008,0.9799816553305529,-0.32774338940045017,0.0,-0.15650746716917974,0.09249744705224061,-0.17888204407548725,0.09677419354838634,-0.0007936139396036435,-0.000866463892926328,0.010000000000000009,-0.5860342366717165,-0.007968127490039723,0.008264462809917328,-0.029999999999999583,-1.0403316263243427,-0.001731803275333732,0.0,1.7739804587213734
2017-01-28,0.002521021070051477,0.013421158615440788,-0.318899106341444,0.0,0.04745659212481512,-0.09547573890204175,-0.2784691379113763,-0.1058823529411752,0.0,0.0,0.0,-0.5860342366717165,0.0,0.0,0.0,-1.0403316263243427,0.0,0.0,1.7739804587213734
2017-01-29,-0.007740701494782676,0.8188882392113676,-0.3193246320117591,0.0,-0.02552683394882771,0.08294641683953818,0.11672938467922611,0.09868421052631504,0.0,0.0,0.0,-0.5860342366717165,0.0,0.0,0.0,-1.0403316263243427,0.0,0.0,1.7739804587213734
2017-01-30,0.005112575270939335,-0.41616128436905353,-0.3098129261609648,0.0,0.12708651327192722,-0.1171263472578623,0.26518648102431963,-0.1377245508982029,-0.006484615575034214,-0.006009543517695892,0.0,-0.5603014278777441,0.0,0.0,0.0,-0.853201640884885,-0.002912700141364133,-0.004807692307692402,1.7750521176735659
2017-01-31,0.05235809038003625,-0.36246347899599174,-0.3200690401608188,0.0,-0.004325820985532136,0.06220975812785956,0.3471747721109193,0.006944444444445308,0.0005331088697397846,-0.0008899054071440649,0.010000000000000009,-0.5259910161524473,-0.016064257028112428,-0.024590163934426257,-0.010000000000000009,-0.837367565193854,-0.004355256676589647,-0.009661835748792313,1.7146361680326887
2017-02-01,0.01965255789535436,2.161333373537912,-0.32118796402798,0.0,0.0027870589386358446,0.3314946942433459,0.027433201812743002,0.32413793103448163,0.0017303885286670262,0.00029836348965073256,-0.020000000000000018,-0.5688790308090681,0.012244897959183598,0.025210084033613578,-2.220446049250313e-16,-0.8632778708700866,0.0014394604905523245,0.0,1.6858404306070538
2017-02-02,0.02042644036827368,0.28191018548074975,-0.29772844480108107,0.0,-0.05006630365494846,-0.15803323679945125,-0.1405924015204314,-0.18229166666666863,0.00026618673315947916,0.0005703094032936118,0.010000000000000009,-0.5860342366717165,0.0,-0.008196721311475419,0.010000000000000009,-0.8460043337525983,-0.0041961863161711355,0.0,1.710312416230942
2017-02-03,0.007539585737911247,-0.14767225750374458,-0.30979637129490495,0.0,0.06209046418110753,-0.03320395585747804,0.2495494089589183,-0.050955414012735734,0.004384581784214525,0.007264758098647794,-0.010000000000000009,-0.646077457190986,0.0040322580645162365,0.0,0.010000000000000231,-0.9841926306925053,-0.0023907923004581333,0.0,1.702249358826741
2017-02-04,0.01820535449494587,-0.41616128436905353,-0.31032752555212084,0.004129210502505032,-0.02372493091264194,-0.024392154238033092,-0.20452754652916627,-0.029566400588186492,0.0,0.0,0.0,-0.646077457190986,0.0,0.0,0.0,-0.9841926306925053,0.0,0.0,1.702249358826741
2017-02-05,-0.018590015491632528,0.3893057962268733,-0.3148496312815057,0.06990791404965502,0.014907988624296431,0.07636068587744527,-0.14527413362237507,0.181356655096494,0.0,0.0,0.0,-0.646077457190986,0.0,0.0,0.0,-0.9841926306925053,0.0,0.0,1.702249358826741
2017-02-06,0.008623972475960251,-1.4364195864572276,-0.27179069234466774,0.0,0.017992844608461178,-0.18426321488301922,0.26560354696878763,-0.213836477987419,-0.0022490758409756673,-0.002115356985885164,0.030000000000000027,-0.6031894425343648,-0.028112449799196915,-0.04132231404958686,-0.02000000000000024,-0.926614173634211,0.0036713227745686083,-0.014634146341463317,1.8759635324422048
2017-02-07,0.029616398045154924,-0.040276646757621,-0.3023558926670495,0.0,-0.03424564464606883,0.23203888487729052,0.09549331025828711,0.2079999999999973,-0.00039750826192497257,0.00022682918569594257,0.0,-0.5860342366717165,-0.008264462809917328,0.0,-0.020000000000000018,-0.9381298650458698,0.0030831431860640635,-0.00990099009900991,1.885061307059108
2017-02-08,-0.001192847855275958,-0.30876567362292995,-0.3040183634450266,0.0,0.016366959305225137,-0.037830614816476205,0.018623135175394268,-0.033112582781455235,0.0017241960422484937,0.0006933223855400961,0.0,-0.5431462220150957,-0.025000000000000022,-0.008620689655172376,-0.050000000000000044,-0.915098482222552,-0.0023194242330006887,-0.020000000000000018,1.8643892672515534
2017-02-09,-0.06615150723261298,0.9262838499574911,-0.310707832948645,0.0,-0.005349913574769327,0.07748358814567702,0.21624243444913205,0.15753424657534265,0.003707656387546887,0.005752546449780516,0.0,-0.5860342366717165,0.025641025641025772,0.04347826086956519,0.010000000000000009,-0.9971477835306216,0.0014448303831124942,0.015306122448979664,1.829163750366254
2017-02-10,0.014142138130994075,-0.25506786824986816,-0.31723445909777015,0.0,0.01160990411959717,-0.12215082751192485,-0.07687084586733539,-0.13017751479290218,0.002506482996037507,0.003566050102845164,0.010000000000000009,-0.6117670454656893,0.004166666666666874,0.0,0.010000000000000231,-1.0014661678099939,-0.0013584853747872216,0.010050251256281229,1.8169254051322197
2017-02-11,0.014774661937496436,-0.6846503112343625,-0.3199195880895952,0.0,-0.009777664506811168,-0.050038695502457764,-0.4671111719482707,-0.054421768707482276,0.0,0.0,0.0,-0.6117670454656893,0.0,0.0,0.0,-1.0014661678099939,0.0,0.0,1.8169254051322197
2017-02-12,-0.005021733498298042,-0.6309525058613007,-0.3226252249093676,0.0,-0.0987908117593278,-0.005905862341389123,-0.15001971463003616,0.007194244604316946,0.0,0.0,0.0,-0.6117670454656893,0.0,0.0,0.0,-1.0014661678099939,0.0,0.0,1.8169254051322197
2017-02-13,-0.006303589564519818,0.6040970177191205,-0.3155488171687415,0.0,0.06361445829488277,0.16813285734233907,0.7201299673955817,0.1642857142857146,0.004869117151049318,0.005245845097992419,-0.020000000000000018,-0.646077457190986,0.008298755186721962,0.0,0.020000000000000018,-0.9697980164279317,0.0016763095361089775,-0.004975124378109319,1.8051270499557932
2017-02-14,0.01226085254261755,0.9262838499574911,-0.3188394956373983,0.0,-0.029783662467346872,0.04884383933398739,0.01800493512898771,0.03680981595092203,0.003535844651148201,0.004007335176634763,0.020000000000000018,-0.6975430747789312,0.016460905349794164,0.04166666666666674,-0.010000000000000009,-1.0173002435010248,0.0004486744763532169,0.004999999999999893,1.8201893472189694
2017-02-15,0.0016699807238631514,-0.6846503112343625,-0.31344553558013166,0.0,0.05556146132033457,-0.16698781816175357,-0.03904595358127272,-0.1775147928994102,0.001957424153699927,0.004992308919898214,-0.010000000000000009,-0.7232758835729036,0.0161943319838056,0.016000000000000014,0.019999999999999574,-0.8402464880467687,-0.0015352906355863283,0.024875621890547484,1.8351897844938487
2017-02-16,0.022588951081856212,-0.040276646757621,-0.2927803593059745,0.0,0.03602022583045983,0.12045011673274386,0.06672135415001024,0.08633093525179891,0.002474835950333265,-0.0008641180363413437,-0.010000000000000009,-0.6718102659849584,-0.02390438247011939,-0.03937007874015752,-0.009999999999999565,-0.8704751780023735,-0.0018026746701407248,-0.01941747572815533,1.8222688883466869
2017-02-17,0.021086912446943273,-0.040276646757621,-0.3013679247326407,0.0,-0.005006520309070339,0.020473695007913184,0.144008026880023,0.0,-0.001039554182678204,0.0016785565287558146,0.0,-0.646077457190986,-0.01224489795918382,-0.008196721311475419,-0.02000000000000024,-0.9093406365167224,0.0034204920922671356,-0.004950495049505066,1.777283956349936
2017-02-18,0.0018881093179352604,-0.040276646757621,-0.2962723227261853,0.026856770735745883,-0.007347692051750898,-0.0041381176538628495,-0.3950088577586669,0.026856770735748325,0.0,0.0,0.0,-0.646077457190986,0.0,0.0,0.0,-0.9093406365167224,0.0,0.0,1.777283956349936
2017-02-19,-0.001774733565142128,-0.9531393380996714,-0.30246724279629034,0.016772897966154998,-0.03228551584078898,-0.11769228884536997,0.18875818295258262,-0.09769822299692243,0.0,0.0,0.0,-0.646077457190986,0.0,0.0,0.0,-0.9093406365167224,0.0,0.0,1.777283956349936
2017-02-20,0.02824179538205862,-0.20137006287680637,-0.287805740616936,0.0,0.01736553574725419,0.14621516410470403,0.12242285160516064,0.10447761194029725,0.0,0.0,0.0,-0.646077457190986,0.0,0.0,0.0,-0.9093406365167224,0.0,0.0,1.777283956349936
